1,2014-11-13 19:48:50,-8.813762,39.747446
1,2014-11-13 19:48:51,-8.813678,39.747452
1,2014-11-13 19:48:52,-8.813561,39.747444
1,2014-11-13 19:48:53,-8.813513,39.747480
1,2014-11-13 19:48:54,-8.813412,39.747485
1,2014-11-13 19:48:55,-8.813309,39.747488
1,2014-11-13 19:48:56,-8.813200,39.747512
1,2014-11-13 19:48:57,-8.813094,39.747558
1,2014-11-13 19:48:58,-8.812981,39.747553
1,2014-11-13 19:48:59,-8.812925,39.747486
1,2014-11-13 19:49:00,-8.812822,39.747462
1,2014-11-13 19:49:01,-8.812721,39.747488
1,2014-11-13 19:49:02,-8.812604,39.747528
1,2014-11-13 19:49:03,-8.812511,39.747542
1,2014-11-13 19:49:04,-8.812378,39.747547
1,2014-11-13 19:49:05,-8.812261,39.747597
1,2014-11-13 19:49:06,-8.812175,39.747621
1,2014-11-13 19:49:07,-8.812076,39.747658
1,2014-11-13 19:49:08,-8.811990,39.747684
1,2014-11-13 19:49:09,-8.811897,39.747732
1,2014-11-13 19:49:10,-8.811789,39.747782
1,2014-11-13 19:49:11,-8.811698,39.747819
1,2014-11-13 19:49:12,-8.811588,39.747873
1,2014-11-13 19:49:13,-8.811497,39.747911
1,2014-11-13 19:49:14,-8.811420,39.747951
1,2014-11-13 19:49:15,-8.811318,39.747994
1,2014-11-13 19:49:16,-8.811221,39.748041
1,2014-11-13 19:49:17,-8.811122,39.748086
1,2014-11-13 19:49:18,-8.811028,39.748110
1,2014-11-13 19:49:19,-8.810933,39.748146
1,2014-11-13 19:49:20,-8.810866,39.748183
1,2014-11-13 19:49:21,-8.810749,39.748217
1,2014-11-13 19:49:22,-8.810651,39.748260
1,2014-11-13 19:49:23,-8.810550,39.748267
1,2014-11-13 19:49:24,-8.810457,39.748302
1,2014-11-13 19:49:25,-8.810370,39.748318
1,2014-11-13 19:49:26,-8.810270,39.748341
1,2014-11-13 19:49:27,-8.810200,39.748409
1,2014-11-13 19:49:28,-8.810118,39.748454
1,2014-11-13 19:49:29,-8.810053,39.748445
1,2014-11-13 19:49:30,-8.809958,39.748484
1,2014-11-13 19:49:31,-8.809879,39.748464
1,2014-11-13 19:49:32,-8.809872,39.748612
